"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"MCX-Out-TCP";"Unités Media Center Extender - RSTP (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender qui autorise le contrôle AV WMDRM-ND et RTSP [TCP]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\ehome\ehshell.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-QWave-In-UDP";"Unités Media Center Extender - qWave (UDP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"2177";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-QWave-Out-UDP";"Unités Media Center Extender - qWave (UDP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"2177";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-QWave-In-TCP";"Unités Media Center Extender - qWave (TCP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"2177";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-QWave-Out-TCP";"Unités Media Center Extender - qWave (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"2177";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-HTTPSTR-In-TCP";"Unités Media Center Extender - Diffusion en continu HTTP (TCP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser le flux de média HTTP. [TCP 10244]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"10244";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-TERMSRV-In-TCP";"Unités Media Center Extender - XSP (TCP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser les sessions Terminal. [TCP 3390]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"3390";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"termservice";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-In-UDP";"Unités Media Center Extender - WMDRM-ND/RTP/RTCP (UDP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender qui autorise la diffusion en continu AV WMDRM-ND et RTP/RTCP [UDP 7777-7781, UDP 5004-5005, UDP 50004-50013]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"7777,7778,7779,7780,7781,5004,5005,50004,50005,50006,50007,50008,50009,50010,50011,50012,50013";"Any";"Any";"Any";"%SystemRoot%\ehome\ehshell.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-Out-UDP";"Unités Media Center Extender - WMDRM-ND/RTP/RTCP (UDP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender qui autorise la diffusion en continu AV WMDRM-ND et RTP/RTCP [UDP]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\ehome\ehshell.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-MCX2SVC-Out-TCP";"Unités Media Center Extender - Service (TCP-Sortie)";"Règle de trafic sortant permettant aux unités Media Center Extender de détecter et se connecter à l’ordinateur. [TCP]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"mcx2svc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-Prov-Out-TCP";"Unités Media Center Extender - Approvisionnement de périphériques (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender, autorisant le trafic pour l’approvisionnement des périphériques. [TCP]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\ehome\mcx2prov.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-PlayTo-In-TCP";"Unités Media Center Extender - Diffusion en continu de contenu multimédia (TCP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser le trafic UPnP pour la diffusion en continu de contenu multimédia. [TCP 2869]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"2869";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-PlayTo-Out-TCP";"Unités Media Center Extender - Diffusion en continu de contenu multimédia (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser le trafic UPnP pour la diffusion en continu de contenu multimédia. [TCP]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"upnphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-McrMgr-Out-TCP";"Unités Media Center Extender - Validation de périphériques (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser le trafic pour la validation des périphériques. [TCP]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\ehome\mcrmgr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-PlayTo-Out-UDP";"Unités Media Center Extender - Diffusion en continu de contenu multimédia (UDP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender  pour autoriser les périphériques de diffusion en continu de contenu multimédia à répondre à une recherche SSDP. [UDP 1900]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"1900";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MCX-FDPHost-Out-TCP";"Unités Media Center Extender - UPnP (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser les périphériques UPnP à transmettre des informations sur les périphériques. [TCP]";"@FirewallAPI.dll,-30752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-HTTPSTR-In-TCP-NoScope";"Serveur de diffusion en continu sur un appareil (HTTP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par HTTP. [TCP 10246]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"10246";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-HTTPSTR-In-TCP-LocalSubnetScope";"Serveur de diffusion en continu sur un appareil (HTTP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par HTTP. [TCP 10246]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"10246";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-HTTPSTR-In-TCP-PlayToScope";"Serveur de diffusion en continu sur un appareil (HTTP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par HTTP. [TCP 10246]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"10246";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-UDP-NoScope";"Serveur de diffusion en continu sur un appareil (RTCP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-UDP-LocalSubnetScope";"Serveur de diffusion en continu sur un appareil (RTCP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-UDP-PlayToScope";"Serveur de diffusion en continu sur un appareil (RTCP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-Out-UDP-NoScope";"Serveur de diffusion en continu sur un appareil (RTP-Diffusion en continu-Sortie)";"Règle de trafic sortant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-Out-UDP-LocalSubnetScope";"Serveur de diffusion en continu sur un appareil (RTP-Diffusion en continu-Sortie)";"Règle de trafic sortant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-Out-UDP-PlayToScope";"Serveur de diffusion en continu sur un appareil (RTP-Diffusion en continu-Sortie)";"Règle de trafic sortant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-RTSP-NoScope";"Serveur de diffusion en continu sur un appareil (RTSP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [TCP 23554, 23555, 23556]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"23554,23555,23556";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-RTSP-LocalSubnetScope";"Serveur de diffusion en continu sur un appareil (RTSP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [TCP 23554, 23555, 23556]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"23554,23555,23556";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-RTSP-PlayToScope";"Serveur de diffusion en continu sur un appareil (RTSP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [TCP 23554, 23555, 23556]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"23554,23555,23556";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-SSDP-Discovery-PlayToScope";"Découverte SSDP Diffuser sur un appareil (UDP-Entrée)";"Règle de trafic entrant pour autoriser la découverte des cibles Diffuser sur un appareil via SSDP";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"PlayToDiscovery";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-UPnP-Events-PlayToScope";"Événements UPnP Diffuser sur un appareil (TCP-Entrée)";"Règle de trafic entrant pour autoriser la réception des événements UPnP à partir des cibles Diffuser sur un appareil";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"2869";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-In-UDP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-UDP-Entrée)";"Règle de trafic entrant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"2177";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-Out-UDP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-UDP-Sortie)";"Règle de trafic sortant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"Any";"2177";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-In-TCP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-TCP-Entrée)";"Règle de trafic entrant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"2177";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-Out-TCP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-TCP-Sortie)";"Règle de trafic sortant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"Any";"2177";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"LPDPrinterServer-TCP-In";"Service LPD";"Ouvre le port par défaut qui est utilisé par le protocole LPD (Line Printer Daemon).";"@%systemroot%\system32\FirewallAPI.dll,-53900";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"515";"Any";"Any";"Any";"%SystemRoot%\System32\svchost.exe";;"LPDSVC";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-In-TCP";"TCP Message Queuing entrant";"TCP Message Queuing entrant";"@%systemroot%\system32\firewallapi.dll,-11199";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-Out-TCP";"TCP Message Queuing sortant";"TCP Message Queuing sortant";"@%systemroot%\system32\firewallapi.dll,-11199";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-In-UDP";"UDP Message Queuing entrant";"UDP Message Queuing entrant";"@%systemroot%\system32\firewallapi.dll,-11199";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-Out-UDP";"UDP Message Queuing sortant";"UDP Message Queuing sortant";"@%systemroot%\system32\firewallapi.dll,-11199";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"IIS-WebServerRole-HTTP-In-TCP";"Services World Wide Web (trafic HTTP-entrant)";"Règle de trafic entrant autorisant le trafic HTTP pour IIS (Internet Information Services) [TCP 80]";"@%SystemRoot%\system32\firewallapi.dll,-38521";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"80";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"IIS-WebServerRole-HTTPS-In-TCP";"Services World Wide Web (trafic HTTPS-entrant)";"Règle de trafic entrant autorisant le trafic HTTPS pour IIS (Internet Information Services) [TCP 443]";"@%SystemRoot%\system32\firewallapi.dll,-38523";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"443";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
